0	2.96706432179
2	2.37159499363
4	2.72918673712
6	2.4597150813
8	2.90119450637
10	3.03044764134
12	2.39821329602
14	2.31125133038
16	2.26466596098
18	2.642393531
20	3.33031168788
22	2.39437409294
24	2.41731136405
26	2.47138881275
28	2.55157115759
30	3.04836413519
32	2.45246741327
34	2.23507904048
36	2.54901184785
38	2.39352463673
40	2.02621165301
